document name,begin offset,end offset,context left,text,context right
skylax_syntaxtrees_ud.conllu,11852,11855,Οἰνιάδαι πόλις· καὶ ,εἰς, ταύτας τὰς πόλεις
skylax_syntaxtrees_ud.conllu,11888,11892,πόλεις ἀνάπλους ἐστὶ ,κατὰ, τὸν Ἀχελῷον. εἰσὶ
skylax_syntaxtrees_ud.conllu,11941,11943,ἄλλαι πόλεις Ἀκαρνάνων ,ἐν, μεσογείᾳ. παράπλους δὲ
skylax_syntaxtrees_ud.conllu,12036,12040,πᾶσα εὐλίμενος· καὶ ,κατὰ, ταῦτα νῆσοι παράκεινται
skylax_syntaxtrees_ud.conllu,12170,12174,δὲ ἔρημοι. Αἰτωλία. ,μετὰ, δὲ Ἀκαρνανίαν Αἰτωλία
skylax_syntaxtrees_ud.conllu,12221,12223,"ἔθνος, καὶ πόλεις ",ἐν, αὐτῇ εἰσὶν αἵδε·
skylax_syntaxtrees_ud.conllu,12341,12344,"στάδια ιʹ, καὶ ",ἐπ’, αὐτοῦ ἱερόν· καὶ
skylax_syntaxtrees_ud.conllu,12383,12386,Ναύπακτος πόλις· καὶ ,ἐπ’, αὐτῇ πόλεις εἰσὶν
skylax_syntaxtrees_ud.conllu,12427,12429,ἄλλαι πολλαὶ Αἰτωλοῖς ,ἐν, μεσογείᾳ. παράπλους δ’
skylax_syntaxtrees_ud.conllu,12523,12526,τὴν Λοκρίδα πᾶσαν ,ἀπὸ, μεσογαίας μέχρι Αἰνιάνων.
skylax_syntaxtrees_ud.conllu,12537,12542,πᾶσαν ἀπὸ μεσογαίας ,μέχρι, Αἰνιάνων. Λοκροί. μετὰ
skylax_syntaxtrees_ud.conllu,12598,12600,"Λοκροί εἰσιν ἔθνος, ",ἐν, οἷς εἰσὶν οἱ
skylax_syntaxtrees_ud.conllu,12695,12697,καὶ τούτοις πόλεις ,ἐν, μεσογείᾳ. παράπλους δ’
skylax_syntaxtrees_ud.conllu,12803,12807,εἰσιν ἔθνος Φωκεῖς ,κατὰ," τὸ Κιρραῖον πεδίον,"
skylax_syntaxtrees_ud.conllu,13402,13405,Πελοπόννησος. ἔστι δ’ ,ἀπὸ, θαλάσσης ἡ ὁδὸς
skylax_syntaxtrees_ud.conllu,13422,13426,θαλάσσης ἡ ὁδὸς ,πρὸς, τὴν ἐπὶ ἡμῶν
skylax_syntaxtrees_ud.conllu,13431,13434,ὁδὸς πρὸς τὴν ,ἐπὶ, ἡμῶν θάλασσαν διὰ
skylax_syntaxtrees_ud.conllu,13449,13452,ἐπὶ ἡμῶν θάλασσαν ,διὰ, τοῦ Ἰσθμοῦ στάδια
skylax_syntaxtrees_ud.conllu,13551,13555,ἥμισυ ἡμέρας. Σικυών. ,μετὰ, δὲ Κόρινθον Σικυὼν
skylax_syntaxtrees_ud.conllu,13666,13668,καὶ πόλεις εἰσὶν ,ἐν," αὐτοῖς αἵδε· Πελλήνη,"
skylax_syntaxtrees_ud.conllu,13722,13725,"Αἰγαί, Αἴγιον, Ῥύπες, ",ἔξω," δὲ Ῥίου Πάτραι,"
skylax_syntaxtrees_ud.conllu,13795,13799,στάδια ψʹ. Ἦλίς. ,μετὰ, δὲ Ἀχαιοὺς Ἦλίς
skylax_syntaxtrees_ud.conllu,13840,13842,"ἔθνος, καὶ πόλεις ",ἐν, αὐτῇ αἵδε· Κυλλήνη
skylax_syntaxtrees_ud.conllu,13932,13934,συνοικία πόλεων Ἦλις ,ἐν, μεσογείᾳ. κατὰ ταύτην
skylax_syntaxtrees_ud.conllu,13945,13949,Ἦλις ἐν μεσογείᾳ. ,κατὰ, ταύτην τὴν χώραν
skylax_syntaxtrees_ud.conllu,13988,13990,"ἐστὶ νῆσος Ζάκυνθος, ",ἐν, ᾗ καὶ πόλις
skylax_syntaxtrees_ud.conllu,14044,14048,τῆς Ἠλείων χώρας ,ἄχρι, ἐπὶ τοὺς Λεπρεατῶν
skylax_syntaxtrees_ud.conllu,14049,14052,Ἠλείων χώρας ἄχρι ,ἐπὶ, τοὺς Λεπρεατῶν ὅρους
skylax_syntaxtrees_ud.conllu,14148,14151,δὲ ἡ Ἀρκαδία ,ἐπὶ, θάλατταν κατὰ Λέπρεον
skylax_syntaxtrees_ud.conllu,14161,14165,Ἀρκαδία ἐπὶ θάλατταν ,κατὰ, Λέπρεον ἐκ μεσογείας.
skylax_syntaxtrees_ud.conllu,14174,14176,θάλατταν κατὰ Λέπρεον ,ἐκ, μεσογείας. εἰσὶ δὲ
skylax_syntaxtrees_ud.conllu,14209,14211,δὲ αὐτῶν πόλεις ,ἐν, μεσογείᾳ αἱ μεγάλαι
skylax_syntaxtrees_ud.conllu,14380,14384,στάδια ρʹ. Μεσσήνη. ,μετὰ, δ’ Ἀρκαδίαν ἐστὶν
skylax_syntaxtrees_ud.conllu,14429,14431,"Μεσσήνη, καὶ πόλεις ",ἐν, αὐτῇ αἵδε· πρώτη
skylax_syntaxtrees_ud.conllu,14487,14490,λιμὴν Κυπάρισσος ἀπέχουσα ,ἀπὸ," θαλάττης στάδια ζʹ,"
skylax_syntaxtrees_ud.conllu,14540,14542,"καὶ λιμήν, Ἰθώμη ",ἐν, μεσογείᾳ ἀπέχουσα ἀπὸ
skylax_syntaxtrees_ud.conllu,14561,14564,ἐν μεσογείᾳ ἀπέχουσα ,ἀπὸ, θαλάττης στάδια πʹ.
skylax_syntaxtrees_ud.conllu,14581,14584,ἀπὸ θαλάττης στάδια ,πʹ., παράπλους δὲ τῆς
skylax_syntaxtrees_ud.conllu,14641,14645,στάδια τʹ. Λακεδαίμων. ,μετὰ, δὲ Μεσσήνην Λακεδαίμων
skylax_syntaxtrees_ud.conllu,14687,14689,"ἔθνος, καὶ πόλεις ",ἐν, αὐτῇ εἰσὶν αἵδε·
skylax_syntaxtrees_ud.conllu,14792,14794,λιμήν. τούτων ἀμφοτέρων ,ἐν, μέσῳ προέχον εἰς
skylax_syntaxtrees_ud.conllu,14808,14811,ἐν μέσῳ προέχον ,εἰς," θάλασσαν ἱερὸν Ποσειδῶνος,"
skylax_syntaxtrees_ud.conllu,14882,14884,"καὶ λιμήν, Γύθειον ",ἐν, ᾧ νεώριον καὶ
skylax_syntaxtrees_ud.conllu,14968,14972,Μαλέα ἄκρα. Κύθηρα. ,κατὰ, ταύτην κεῖται Κύθηρα
skylax_syntaxtrees_ud.conllu,15021,15025,πόλις καὶ λιμήν. ,κατὰ, δὲ ταύτην ἐστὶ
skylax_syntaxtrees_ud.conllu,15054,15058,ἐστὶ Κρήτη νῆσος. ,μετὰ, δὲ ταύτην τὴν
skylax_syntaxtrees_ud.conllu,15243,15245,πολλαὶ πόλεις Λακεδαιμονίων. ,ἐν, μεσογείᾳ δ’ ἐστὶ
skylax_syntaxtrees_ud.conllu,15346,15350,ἡμερῶν τριῶν. Κρήτη. ,κατὰ, Λακεδαίμονα νῆσος κεῖται
skylax_syntaxtrees_ud.conllu,15439,15442,Εὐρώπης. διάπλους δὲ ,ἀπὸ, Λακεδαίμονος ἕως ἐπὶ
skylax_syntaxtrees_ud.conllu,15456,15459,δὲ ἀπὸ Λακεδαίμονος ,ἕως, ἐπὶ τὸ ἀκρωτήριον
skylax_syntaxtrees_ud.conllu,15460,15463,ἀπὸ Λακεδαίμονος ἕως ,ἐπὶ, τὸ ἀκρωτήριον τῆς
skylax_syntaxtrees_ud.conllu,15489,15492,ἀκρωτήριον τῆς Κρήτης ,ἐφ’, ᾧ ἐστι πόλις
skylax_syntaxtrees_ud.conllu,15532,15535,"Φαλάσαρνα, ἡμέρας δρόμος. ",ἀπὸ, δὲ Φαλασάρνων Κριοῦ
skylax_syntaxtrees_ud.conllu,15582,15586,Μέτωπόν ἐστιν ἀκρωτήριον. ,πρὸς, νότον δὲ ἄνεμον
skylax_syntaxtrees_ud.conllu,15609,15612,δὲ ἄνεμον πλοῦς ,εἰς," Λιβύην, ἐπὶ Χερρονήσου"
skylax_syntaxtrees_ud.conllu,15621,15624,"πλοῦς εἰς Λιβύην, ",ἐπὶ, Χερρονήσου δὲ τὰς
skylax_syntaxtrees_ud.conllu,15747,15750,"δέ, καὶ τέταται ",ἀπὸ, ἡλίου δυσμῶν πρὸς
skylax_syntaxtrees_ud.conllu,15764,15768,ἀπὸ ἡλίου δυσμῶν ,πρὸς, ἡλίου ἀνατολάς. οἰκοῦσι
skylax_syntaxtrees_ud.conllu,15796,15798,ἀνατολάς. οἰκοῦσι δὲ ,ἐν," Κρήτῃ Ἕλληνες, οἱ"
skylax_syntaxtrees_ud.conllu,15881,15884,"Ἀθηναίων, οἱ δὲ ",ἀπὸ, τῆς Ἑλλάδος τῆς
skylax_syntaxtrees_ud.conllu,15972,15974,αὐτόχθονες. πόλεις πολλαὶ ,ἐν, Κρήτῃ. Κρήτης θέσις.
skylax_syntaxtrees_ud.conllu,15996,15999,Κρήτῃ. Κρήτης θέσις. ,ἐπὶ, Κωρύκῳ ἀκρωτηρίῳ ἐστὶ
skylax_syntaxtrees_ud.conllu,16034,16038,ἐστὶ πρώτη πόλις ,πρὸς, ἥλιον δυόμενον ἡ
skylax_syntaxtrees_ud.conllu,16121,16124,"Πολυρρηνία, καὶ διήκει ",ἀπὸ, βορέου πρὸς νότον.
skylax_syntaxtrees_ud.conllu,16132,16136,διήκει ἀπὸ βορέου ,πρὸς, νότον. Δικτυνναῖον Ἀρτέμιδος
skylax_syntaxtrees_ud.conllu,16172,16176,Δικτυνναῖον Ἀρτέμιδος ἱερὸν ,πρὸς," βορέαν ἄνεμον, τῆς"
skylax_syntaxtrees_ud.conllu,16213,16217,τῆς χώρας Περγαμίας. ,πρὸς, νότον δὲ Ὑρτακίνα.
skylax_syntaxtrees_ud.conllu,16264,16268,καὶ λιμὴν κλειστὸς ,πρὸς, βορέαν· ἐν μεσογείᾳ
skylax_syntaxtrees_ud.conllu,16277,16279,κλειστὸς πρὸς βορέαν· ,ἐν, μεσογείᾳ δὲ Ἔλυρος
skylax_syntaxtrees_ud.conllu,16306,16310,δὲ Ἔλυρος πόλις. ,πρὸς, νότον δὲ Λίσσα
skylax_syntaxtrees_ud.conllu,16342,16346,πόλις καὶ λιμὴν ,παρὰ, Κριοῦ μέτωπον. πρὸς
skylax_syntaxtrees_ud.conllu,16362,16366,παρὰ Κριοῦ μέτωπον. ,πρὸς, βορέαν δὲ ἄνεμον
skylax_syntaxtrees_ud.conllu,16409,16411,κάλλιστον καὶ λιμὴν ,ἐν, αὐτῷ ὅλους καὶ
skylax_syntaxtrees_ud.conllu,16431,16435,ὅλους καὶ πᾶν ,πρὸς, βορέαν δὲ ἄνεμον
skylax_syntaxtrees_ud.conllu,16535,16537,καὶ ποταμὸς Μεσάπος ,ἐν, αὐτῇ ἐστι. μετὰ
skylax_syntaxtrees_ud.conllu,16549,16553,ἐν αὐτῇ ἐστι. ,μετὰ, δὲ ταύτην ὄρος
skylax_syntaxtrees_ud.conllu,16588,16592,Ἴδα καὶ Ἐλεύθερναι ,πρὸς, βορέαν. πρὸς νότον
skylax_syntaxtrees_ud.conllu,16633,16637,Σύβριτα καὶ λιμήν ,πρὸς, νότον Φαιστός. πρὸς
skylax_syntaxtrees_ud.conllu,16653,16657,πρὸς νότον Φαιστός. ,πρὸς, βορέαν Ὀαξὸς καὶ
skylax_syntaxtrees_ud.conllu,16684,16688,Ὀαξὸς καὶ Κνωσσός. ,πρὸς, δὲ νότον Γόρτυνα.
skylax_syntaxtrees_ud.conllu,16714,16716,νότον Γόρτυνα. Ῥαῦκος ,ἐν, μεσογείᾳ. ἐν μεσογείᾳ
skylax_syntaxtrees_ud.conllu,16727,16729,Ῥαῦκος ἐν μεσογείᾳ. ,ἐν," μεσογείᾳ δὲ Λύκτος,"
skylax_syntaxtrees_ud.conllu,16779,16783,διήκει αὕτη ἀμφοτέρωθεν. ,πρὸς, βορέαν δὲ ἄνεμον
skylax_syntaxtrees_ud.conllu,16825,16827,Κάδιστος καὶ λιμὴν ,ἐν, αὐτῷ Ὀλοῦς καὶ
skylax_syntaxtrees_ud.conllu,16908,16912,Ἴτανος ἀκρωτήριον Κρήτης ,πρὸς, ἥλιον ἀνίσχοντα. εἰσὶ
skylax_syntaxtrees_ud.conllu,16955,16957,καὶ ἄλλαι πόλεις ,ἐν, Κρήτῃ· λέγεται δὲ
skylax_syntaxtrees_ud.conllu,17033,17037,δὲ αἵδε εἰσὶ ,κατὰ, τὴν Λακεδαιμονίαν χώραν
skylax_syntaxtrees_ud.conllu,17091,17095,"Μῆλος καὶ λιμήν, ",κατὰ," δὲ ταύτην Κίμωλος,"
skylax_syntaxtrees_ud.conllu,17115,17119,"δὲ ταύτην Κίμωλος, ",κατὰ," δὲ ταύτην Φολέγανδρος,"
skylax_syntaxtrees_ud.conllu,17143,17147,"δὲ ταύτην Φολέγανδρος, ",κατὰ, δὲ ταύτην Σίκινοςνῆσος
skylax_syntaxtrees_ud.conllu,17182,17186,Σίκινοςνῆσος καὶ πόλις. ,κατὰ," δὲ ταύτην Θήρα,"
skylax_syntaxtrees_ud.conllu,17203,17207,"δὲ ταύτην Θήρα, ",κατὰ," δὲ ταύτην Ἀνάφη,"
skylax_syntaxtrees_ud.conllu,17225,17229,"δὲ ταύτην Ἀνάφη, ",κατὰ, δὲ ταύτην Ἀστυπάλαια.
skylax_syntaxtrees_ud.conllu,17270,17273,ἐπάνειμι δὲ πάλιν ,ἐπὶ," τὴν ἤπειρον, ὅθεν"
skylax_syntaxtrees_ud.conllu,17312,17316,ὅθεν ἐξετραπόμην. Ἄργος. ,μετὰ, δὲ Λακεδαίμονα πόλις
skylax_syntaxtrees_ud.conllu,17355,17357,"ἐστὶν Ἄργος, καὶ ",ἐν, αὐτῇ Ναυπλία πόλις
skylax_syntaxtrees_ud.conllu,17388,17390,πόλις καὶ λιμήν· ,ἐν, μεσογείᾳ δὲ Κλεωναὶ
skylax_syntaxtrees_ud.conllu,17533,17537,στάδια ρνʹ. Ἐπίδαυρος. ,μετὰ, δ’ Ἄργος ἡ
skylax_syntaxtrees_ud.conllu,17577,17580,χώρα· καθήκει γὰρ ,εἰς, τὸν κόλπον τοῦτον
skylax_syntaxtrees_ud.conllu,17610,17614,τοῦτον στάδια λʹ. ,μετὰ, δὲ τὴν Ἐπιδαυρίαν
skylax_syntaxtrees_ud.conllu,17665,17668,λιμήν. αὕτη ἐστὶ ,ἐπὶ, τῷ στόματι τοῦ
skylax_syntaxtrees_ud.conllu,17744,17748,σταδίων ρʹ. Ἑρμίων. ,μετὰ, δὲ ταύτην Ἑρμιὼν
skylax_syntaxtrees_ud.conllu,17816,17819,δὲ περίπλους σταδίων ,πʹ., μετὰ δὲ Ἑρμιόνα
skylax_syntaxtrees_ud.conllu,17820,17824,περίπλους σταδίων πʹ. ,μετὰ, δὲ Ἑρμιόνα Σκύλλαιόν
skylax_syntaxtrees_ud.conllu,17878,17882,τοῦ κόλπου τοῦ ,πρὸς, Ἰσθμόν· ἔστι δὲ
skylax_syntaxtrees_ud.conllu,17928,17938,Σκύλλαιον τῆς Τροιζηνίας. ,καταντικρὺ, δὲ αὐτοῦ ἐστι
skylax_syntaxtrees_ud.conllu,17992,17996,τῆς Ἀθηναίων χώρας. ,κατὰ, δὲ τοῦτό ἐστι
skylax_syntaxtrees_ud.conllu,18054,18057,τούτου τοῦ κόλπου ,ἀπὸ, τούτου τοῦ στόματος
skylax_syntaxtrees_ud.conllu,18078,18082,τούτου τοῦ στόματος ,εἴσω, εἰς τὸν Ἰσθμὸν
skylax_syntaxtrees_ud.conllu,18083,18086,τοῦ στόματος εἴσω ,εἰς, τὸν Ἰσθμὸν στάδιά
skylax_syntaxtrees_ud.conllu,18144,18148,κόλπος οὗτος αὐτὸς ,κατὰ, στόμα εὐθύτατος. Τροιζηνία.
skylax_syntaxtrees_ud.conllu,18177,18181,στόμα εὐθύτατος. Τροιζηνία. ,μετὰ, δὲ Ἑρμιόνα Τροιζὴν
skylax_syntaxtrees_ud.conllu,18254,18258,αὐτῆς στάδια λʹ. ,μετὰ, δὲ ταῦτα νῆσός
skylax_syntaxtrees_ud.conllu,18353,18357,στάδια τʹ. Αἴγινα. ,κατὰ, δὲ ταύτην νῆσός
skylax_syntaxtrees_ud.conllu,18431,18434,ἐπάνειμι δὲ πάλιν ,ἐπὶ," τὴν ἤπειρον, ὅθεν"
skylax_syntaxtrees_ud.conllu,18589,18593,ρλʹ. Κεγχρέια. Κορινθία. ,μετὰ, δὲ Ἐπίδαυρον ἡ
skylax_syntaxtrees_ud.conllu,18632,18636,χώρα ἐστὶν ἡ ,πρὸς," ἠῶ, καὶ τεῖχος"
skylax_syntaxtrees_ud.conllu,18737,18740,ἔστι δὲ καὶ ,ἔξω, τοῦ Ἰσθμοῦ χώρα
skylax_syntaxtrees_ud.conllu,18848,18853,τῆς Κορινθίων χώρας ,μέχρι, τῶν ὁρίων τῶν
skylax_syntaxtrees_ud.conllu,18896,18899,στάδια τʹ. Μέγαρα. ,ἀπὸ, δὲ τῆς Κορινθίων
skylax_syntaxtrees_ud.conllu,19002,19007,τῆς Μεγαρέων χώρας ,μέχρι," Ἰαπίδος, ἔστι γὰρ"
skylax_syntaxtrees_ud.conllu,19202,19206,καὶ νῆσος Σαλαμίς. ,κατὰ, τοῦτό ἐστι Σαλαμὶς
skylax_syntaxtrees_ud.conllu,19481,19483,καὶ ἄλλοι λιμένες ,ἐν, τῇ Ἀττικῇ πολλοί.
skylax_syntaxtrees_ud.conllu,19545,19548,χώρας στάδια ͵αρμʹ. ,ἀπὸ, Ἰαπίδος χώρας ἐπὶ
skylax_syntaxtrees_ud.conllu,19563,19566,ἀπὸ Ἰαπίδος χώρας ,ἐπὶ, Σούνιον στάδια υϙʹ.
skylax_syntaxtrees_ud.conllu,19587,19590,Σούνιον στάδια υϙʹ. ,ἀπὸ, Σουνίου μέχρι τῶν
skylax_syntaxtrees_ud.conllu,19599,19604,υϙʹ. ἀπὸ Σουνίου ,μέχρι, τῶν ὅρων τῶν
skylax_syntaxtrees_ud.conllu,19638,19642,Βοιωτῶν στάδια χνʹ. ,κατὰ, δὲ τὴν Ἀττικήν
skylax_syntaxtrees_ud.conllu,19709,19711,καὶ πόλεις αἵδε ,ἐν, ταῖς νήσοις· Νῆσοι
skylax_syntaxtrees_ud.conllu,20050,20053,αἱ Κυκλάδες νῆσοι. ,ὑπὸ, δὲ ταύταις ἕτεραι
skylax_syntaxtrees_ud.conllu,20083,20087,ἕτεραι νῆσοι αἵδε ,πρὸς, νότον· Ἴος καὶ
skylax_syntaxtrees_ud.conllu,20110,20112,Ἴος καὶ λιμήν· ,ἐν, ταύτῃ Ὅμηρος τέθαπται.
skylax_syntaxtrees_ud.conllu,20188,20192,"λιμήν. Ἴκαρος, δίπολις. ",μετὰ, δὲ Ἄνδρον Εὔβοια
skylax_syntaxtrees_ud.conllu,20242,20244,τετράπολις. εἰσὶ δὲ ,ἐν," αὐτῇ Κάρυστος, Ἐρέτρια"
skylax_syntaxtrees_ud.conllu,20328,20331,ἡ δὲ Εὔβοια ,ἀπὸ, Κηναίου Διὸς ἱεροῦ
skylax_syntaxtrees_ud.conllu,20351,20354,Κηναίου Διὸς ἱεροῦ ,ἐπὶ," Γεραιστόν, Ποσειδῶνος ἱερόν,"
skylax_syntaxtrees_ud.conllu,20438,20440,ἐστιν ἡ Εὔβοια. ,ἐν, δὲ τῷ Αἰγαίῳ
skylax_syntaxtrees_ud.conllu,20479,20483,εἰσὶ νῆσοι αἵδε· ,κατ’, Ἐρέτριαν Σκῦρος καὶ
skylax_syntaxtrees_ud.conllu,20602,20606,"δίπολις, καὶ λιμήν. ",μετὰ, ταῦτα ἐπάνειμι πάλιν
skylax_syntaxtrees_ud.conllu,20628,20631,ταῦτα ἐπάνειμι πάλιν ,ἐπὶ," τὴν ἤπειρον, ὅθεν"
skylax_syntaxtrees_ud.conllu,20731,20734,γὰρ οὗτοι καὶ ,ἐπὶ, ταύτην τὴν θάλασσαν.
skylax_syntaxtrees_ud.conllu,20766,20768,θάλασσαν. καὶ ἔστιν ,ἐν, αὐτῇ πρῶτον ἱερὸν
skylax_syntaxtrees_ud.conllu,20867,20869,"Θῆβαι, Θεσπιαί, Ὀρχομενὸς ",ἐν, μεσογείᾳ. εἰσὶ δὲ
skylax_syntaxtrees_ud.conllu,20938,20941,τῆς Βοιωτίας χώρας ,ἀπὸ, Δηλίου μέχρι τῶν
skylax_syntaxtrees_ud.conllu,20949,20954,χώρας ἀπὸ Δηλίου ,μέχρι, τῶν Λοκρῶν ὁρίων
skylax_syntaxtrees_ud.conllu,21037,21041,ἔθνος. καί εἰσι ,κατ’, Εὔβοιαν αὐτοῖς πόλεις
skylax_syntaxtrees_ud.conllu,21234,21237,γὰρ καὶ οὗτοι ,εἰς, τὴν θάλασσαν ταύτην.
skylax_syntaxtrees_ud.conllu,21357,21359,ἄλλαι πόλεις αὐτοῖς ,ἐν, μεσογείᾳ. παράπλους δ’
skylax_syntaxtrees_ud.conllu,21477,21479,κόλπος ὁ Μηλιεύς. ,ἐν, τούτῳ τῷ κόλπῳ
skylax_syntaxtrees_ud.conllu,21819,21822,χώρᾳ ἐποικοῦσιν ἄνωθεν ,ἀπὸ," μεσογείας Αἰνιᾶνες, καὶ"
skylax_syntaxtrees_ud.conllu,21847,21850,"μεσογείας Αἰνιᾶνες, καὶ ",δι’, αὐτῶν ῥεῖ ὁ
skylax_syntaxtrees_ud.conllu,21959,21961,εἰσὶ δὲ καὶ ,ἐν, τῷ Παγασητικῷ κόλπῳ
skylax_syntaxtrees_ud.conllu,21982,21985,τῷ Παγασητικῷ κόλπῳ ,ἐπ’," ἀριστερᾷ εἰσπλέοντι, ὡς"
skylax_syntaxtrees_ud.conllu,22010,22013,"ἀριστερᾷ εἰσπλέοντι, ὡς ",ἐπὶ, τὸ ἥμισυ τοῦ
skylax_syntaxtrees_ud.conllu,22135,22137,ἄλλαι πόλεις Ἀχαιοῖς ,ἐν, μεσογείᾳ. Θετταλία. μετὰ
skylax_syntaxtrees_ud.conllu,22191,22194,Ἀχαιοὺς Θετταλία καθήκει ,ἐπὶ, θάλατταν ἐκ μεσογείας
skylax_syntaxtrees_ud.conllu,22204,22206,καθήκει ἐπὶ θάλατταν ,ἐκ, μεσογείας κατὰ στενὸν
skylax_syntaxtrees_ud.conllu,22217,22221,θάλατταν ἐκ μεσογείας ,κατὰ, στενὸν εἰς τὸν
skylax_syntaxtrees_ud.conllu,22229,22232,μεσογείας κατὰ στενὸν ,εἰς, τὸν Παγασητικὸν κόλπον
skylax_syntaxtrees_ud.conllu,22299,22302,Θετταλίας πόλεις αἵδε ,ἐπὶ," θαλάττῃ· Ἀμφῆναι, Παγασαί·"
skylax_syntaxtrees_ud.conllu,22330,22332,"θαλάττῃ· Ἀμφῆναι, Παγασαί· ",ἐν," δὲ μεσογείᾳ Φεραί,"
skylax_syntaxtrees_ud.conllu,22445,22447,ἄλλαι πόλεις Θετταλῶν ,ἐν, μεσογείᾳ. ἡ δὲ
skylax_syntaxtrees_ud.conllu,22480,22482,δὲ Θετταλία παρήκει ,ἐν, μεσογείᾳ ὑπὲρ Αἰνιάνων
skylax_syntaxtrees_ud.conllu,22492,22496,παρήκει ἐν μεσογείᾳ ,ὑπὲρ, Αἰνιάνων καὶ Δολόπων
skylax_syntaxtrees_ud.conllu,22554,22559,Ἀχαιῶν καὶ Μαγνήτων ,μέχρι, Τεμπῶν. τοῦ δὲ
